"","label_train","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"1715","2",0.000547435533719233,0,0,0.0606777187733042,0.0497315167373618,0.00116561937515193,0.00268215871115135,0.00244798172269636,0.0609083134372054,0,0,0.00433940618992038,0.00528245683518376,0.00499853727760618,0.0205285535474735,0.0386279563528219,0.00069746449273292,0.00527725157978816,0.00369282707657095,0.0344373493238956,0.000588786185030466,0.000113117786851618,0.059785299901658,0.000179093684710208,0.0245701460251489,0.00528575174741732,0.00550093064794848,0.00124745836663793,0.00239118975674593,0.0328015875372999,0.0295481240065318,0.0109451084787621,0.00337770212760126,0.00441855177185537,0.0341434645643643,0.0152788653457419,0.000182935906208269,0.0133009350027631,0.00713739318163784,0.000134779645656727,0.0598139296565047,0.00045172583261223,0.00278732997882049,0.00297420340064146,0.0428876430650802,0.0187895128834374,5.94283499790956e-05,0.000601193821026046,0.000893701569337869,0.0076507639253288,0.016243349762809,0.0207732623191013,0.0171908428536219,0.00223225518988211
"1716","2",0.00615619138436083,0.0123656729770945,0.0325521919862138,0.0323219016036083,0.0511215443411931,0.00550874560295211,0.00688932474815818,8.15373107303521e-05,0.0499074498954653,0.0111748880933357,0.00498722350530961,0.0117221852213257,0.00540153354813084,0.00260271865395692,0.0296908939180643,0.0293790664745757,0.00613249168224954,0.00432777519681819,1.38648388467942e-06,0.0327636127039518,0.000317943432422633,0,0.06,0,0.00812439209240648,0.00299912307154404,0.0131039095740007,0.00165155644916248,0.00713796245755353,0.0241229435710682,0.0161106861114352,0.00840245962801161,0.00256410928359619,0.00552383401070039,0,0.00796398114870085,0.00210679091880138,0.0182093572827318,0.00593497203378666,0,0.06,0,0.00521007940070654,0.00629835016663195,0.0151862832145407,0.0211197450428691,0.00258760121853407,0.00227666336349868,0.00172793971734661,0.00361828706340706,0.0111740958608389,0.0118039203735924,0.00407369218927045,0.00104559087845339
"1717","2",0.00567301108022086,0.000580496524440532,0.00878585468698313,0.0127405627176904,0.0123023872218615,0.013682717022174,0.0255670907111576,0.014178652255409,0.0321643580987673,0.0120270213434969,0.0315541792992672,0.0215858846320955,0.0219662425277422,0.0201873441998136,0.00792342737248451,0.0402644569427624,0.0388678283303958,0.0282432766690109,0.00110436422076291,0.000330228655888078,0.00574070774134666,0.0171128960427819,0.0319022507937834,0.00407618963968792,0.0456487678240818,0.0101519405314264,0.0358291726861933,0.0245633367839932,0.00813021706700203,0.0240096618685338,0.00860958873598582,0.00709880019007658,0.027305241345492,0.0277507858612157,0.0316438265576207,0.0206864658462699,0.00476432881391619,0,0.00725515495265075,0.0164449364566885,0.0375326186733456,0.0129369360510766,0.00567173615389807,0.0015491147549115,0.0406331875647575,0.0348987600618432,0.0176720837020136,0.0170441053865337,0.0231701284926956,0.01423191420208,0.0376395258407641,0.0243185042613375,0.0170577105065488,0.0220689903578951
"1719","2",0.010902495841836,0,0,0.0606066017177982,0.05,0,0.0572262004720483,0.00164912216033205,0,0.06,0.00356430611936346,0.0272233192315095,0.0450102707001535,0,0,0.074272920749838,0.0229578821697102,0.0146671768844779,0.0235394437987569,0.0433413429024454,0,0.000891272236588054,0.06,0,0.0109772695485826,0.0155026789931145,0.0106386060437796,0.019622213631068,0.00409488613006431,0.00805790258195936,0.0220168462036501,0,0.025141844317963,0.0561181545006149,0.023115813591752,0.0432266516868611,0,0.0326194388973317,0.0223833962612367,0.0131197243115113,0.06,0,0.00488196413692146,0.000970814085723844,0.081690607136947,0.00497787024381875,0.0263782866316887,0.0131792762904269,0,0.00314802592458827,0.0130794245948709,0.0331791358311847,0.0186080951685673,0.0374023485865535
"1721","2",0.000310234489403873,2.77555756156289e-19,0.0197703970528521,0.0400754606045484,0.0494216968370903,0.000135520215822168,0.0198421628547694,0.00415454455140689,0.0483593711123342,0.00975800025602273,0,7.00962813436516e-05,0.0590224666190675,0.00646380286905361,0.040795089622878,0.00636736286643409,0.0224839186992463,0.00465047830792994,0.00510580449784777,0.00612716163628821,0.00240280191366838,8.36385414341134e-06,0.0590288842717162,9.72386608830005e-05,0.0404167509665698,0.0191578472162958,0.0305673523631068,0.00395677790556635,0.00416796058938756,0.00271389392591064,0.00387780255989436,0.011837390389531,0.0151193100823642,0.00907840354857742,0.00907324423317263,0.0197522516479029,0.0203670723169333,0.0176485636445648,0.0254996342368287,4.57081386479289e-05,0.0590469193872276,0,0.0128367022950183,0.00550542714965676,0.0256971130853196,0.0268673919134628,0.00489254502346131,0.0123392585371347,0.00213526911229733,0.0138422908485349,0.0294136534709307,0.0201636284641725,0.00463651963631568,0.00166934055456599
"1722","2",0.022832067682701,0,0.0369630467329116,0.0366932304483523,0.0458037005346942,0.00959231232220417,0.0359160593368968,0.018547860787195,0.0273063045304688,0.0355235128896464,0.00288458720554696,0.0320579451788288,0.00203711928741795,0.000338823026444692,0.0508559184214876,0.0328296810680846,0.00522091966894051,0.0966184089032977,0.0179516601634059,0.0270979487397144,0.0298020167179664,0.003301229976149,0.0561652022557671,0.0048547537679079,0.018397381709882,0.018543842272517,0.0282042694434812,0.0180538050563823,0.00180027648435651,0.0209250374701788,0.00891487413581139,0.0145088188253551,0.0211510985356233,0.0241770096721492,0.0244943292798362,0.0209905209106961,0.00768083664227099,0.0268683438910448,0.00448359539241645,0.00858131134071353,0.0641598437457346,0.00220876393468949,0.00204289800913825,0.0326735402940911,0.0219063525357454,0.0219638966199588,0.00592726442390636,0,0.0283256799163175,0.00358996439903426,0.012675860800664,0.0822637758603149,0.0246152481446313,0.00677794236246493
"1723","2",0.0294082491223515,0,0,0.058687285267707,0.0471608384539173,0,0.0384260344132213,0.00412954254903063,0.0533667073613641,0,0,0.0313550762099419,0.0332509138406934,0.00131774339111812,0.0318154426273794,0.0158785018785189,0.0251990040373068,0.0184051865565261,0.024288585742259,0.0144537256663792,0.0403700936750666,0,0.0571375930571707,0,0.00593213854791954,0.0130086553807157,0.0181503288803013,0.00555665374664919,0.00394013579284082,0.00334955718121722,0.00503731763559446,0.00444430188552331,0.0118931987818349,0.00414942420595654,0.0626378729156763,0.00145813219181547,0.000566591402508805,0.00133387447927173,0.00814345934549239,0,0.0566121148955067,0.00146873370544056,0.0026204914182313,0.00360250477552139,0.0257711739267188,0.0317641238955478,0.000118313767018261,0.00113332135792924,0.005701966737041,0.000654361677564853,0.0435913904414079,0.00592892815572868,0.011589687310123,0.000405435981908319
"1725","2",0,0,0,0.00311688442213821,0.00677261439389964,0,0,0,0.00410804191395435,0.0246748532190351,0.00266180446853343,0,0.00304135284690638,0.00702235805741206,0.00618455100105814,0.0423172036954248,0.00552083699777424,0,0,0,0,0.00274022903800059,0.019640763536281,0.00215571214244102,0.0122160014218912,0.0206529606728856,0.00975423208767221,0.0177843873169514,0.00383589687325762,0.0194349474627483,0.0266175969985568,0,0.00320477746455275,0.0154472443232086,0.00524383935571846,0.0174325513396145,0,0,0,0,0.00907733548852526,9.70538719275654e-05,0.00206472016222125,0.00125070966725361,0.00342446936177521,0.00018929141052508,0.00152316688482909,0.0220116868460747,0.00474717222638056,0.00407744211197848,0.00793063133106257,0.0170770457745513,0.00285532691989064,0.0182568785017505
"1726","2",0.000593403559124368,0.0129073919568891,0.0241660628536721,0.0240143337490981,0.036323178975857,0.00130174609507234,0.00396031672281414,0.0127894322760462,0.012738224093061,0.025544133009634,0.0121534820485118,0.00409931403632721,0.00732113861623564,0.00722685494425489,0.0247388128525189,0.0174872823671619,0.0017622341561283,0.00211177538409668,0.00617095951395829,0.0113326772518007,0.00163788467483114,0.000265398180104964,0.0428560298861342,0.0104924748494375,0.00500071736026398,0.00789569556449574,0.0137769817740099,0.00420272139753323,0.00521457147087345,0.0042708235635943,0.00309289415226096,0.0044457115627214,0.00714301248177662,0.00780255172178322,0.00538086632487895,0.00437082017086482,0.0112613692522707,0.00833534786676739,0.00480507974963736,0.00660561844382844,0.0322514321239541,0.00310793053736785,0.0167017556978286,0.00598963220824296,0.00392392433515027,0.000357082111785921,0.0127880828861501,0.00498485192687027,0.00889934331340524,0.00193830474723538,0.00645638121067053,0.00478052322399879,0.00396295907222035,0.0177971236206111
"1727","2",0,0,0,0.0587181826172208,0.0469148548430848,0,0.0143740164285491,0,0.0300803044508383,0.028692318979106,2.82107191529205e-05,0,0.0653067133804934,0.0109487352825685,0.0287722905538039,0.0282511663014935,0.0372633473124128,0.0151353277248102,0.041466005901106,0.0161468753663972,0.00151965563587336,0.00050243358207635,0.0573016960950448,0.00835062466368849,0.0987828814119859,0.00197760568338202,0.00106320987708447,0.0012442798866279,9.59133297343004e-05,0.0175448977744627,0.00474477001112438,0.000148011635529817,0.000785736821224931,0.00109939386867759,0.0555604125999806,0.00430597152934203,0.000610207575795119,0.028096223728086,0.0183608210657457,0.0263675951272233,0.0571259938647612,0.000371313877696399,0.000547574170047334,0.00316792969056089,0.0890170477634126,0.0188355316512972,0.000532391501938438,0.000213417958844682,0.00433458703944129,0.000756330020477069,0.000718754050101769,0.100155339277055,0.00390279045508522,0
"1728","2",0.000751970569908462,0.0233667316575209,0.0191613052707706,0.0168804202669553,0.0328507641849279,0.00241665373238213,0.014888987988479,0.00649404849682783,0.0390807217858049,0.0118407648459937,0.00497955817299803,0.00631993769681626,0.00746326051701793,0,0.0305616248610217,0.023212234997033,0.0398578055604212,0.000369746039064123,0.00282849547565094,0.0362212965669036,0.00967818975448616,0.00183610882284238,0.0354183162176515,0.00399477904102446,0.0327252303416007,0.00190563338910897,0.037675435096637,0.0133716956699516,0.00326258104639415,0.0190982786002967,0.020667342778094,0,0.0255640823121844,0.0186724522551143,0.0242390662092978,0.0461564209746129,0.0240330239371451,0.00282242112766903,0.000136231340273024,3.40631736641924e-05,0.0188336810177568,0.0239566215190261,0.0211997908667767,0.00322658163535815,0.00252972177943504,0.00304472123358233,0.00288070011789704,0.026208060775149,0.0334317301467191,0.018891451543931,0.0114513758663129,0.00774443047138651,0.0213093616138991,0.0137932200321089
"1729","2",0.0215641017912991,0.00694998599495698,0.0263000336350167,0.0476798908119964,0.0519851292232294,0.00552089413389597,0.0337175280479216,0.00830378977518574,0.0427917048911705,0.0282168739761918,0,0.00932829276367116,0.0238354205263782,0,0.0531587300074749,0.0159752378254302,0.0056020311720984,0.0268999476087261,0.0213077770462267,0.00590056033490389,0.0239029102014079,0.00646936007878533,0.057432670005666,6.66483163903079e-05,0.0145569912717909,0.0222295606680277,0.0139546483415575,0.00895151828603242,0.00539476949912056,0.00191426133789052,0.00204071168759142,0,0.0074305080963387,0.0280919198115842,0.00858821485528397,0.0155984685788763,0.000270159339304867,8.73146754944952e-05,0.00210903277348323,0.000257735918818618,0.0575929252007499,0.00174219237296203,0.000664991782593987,0.0015559266936371,0.02809074564535,0.000508255539158956,0.000226531184908501,0.000394081486592604,0.00072213047210057,0.00340964733949906,0.00149160503258928,0.0189179329663345,0.00847831536691735,0.000998568190938402
"1730","2",0.00180654544837632,1.17791558318397e-05,0.0360539746751056,0.0313184393830033,0.0496403925594947,0.000296032306312981,0.0161970073998864,0.0461043924001889,0.0378736056507044,0.0140469427939713,0.0257621951561607,0,0.00467560017456897,0.0221095436544825,0.0298382347837353,0.0170527074536145,0.02861350290316,0.000634054823221842,0.0257907276091883,0.00311336648869659,0.00155452874372568,0.00171457355848852,0.052072679408317,0.0198926994301197,0.022658308438285,0.0100308769564423,0.015350008670121,0.0151349614465097,0.00578203627254633,0.0218786873385937,0.0188321813914702,0.0169123362369892,0.0103396487017881,0.00430708480435844,0.0184347583068302,0.00462040017471825,0.0138455309739277,0.0119186210148308,0.0117297165438872,0.0221947226546709,0.0514648420591485,0,0.0415011883897133,0.0108756623725792,0.0174998570914333,0.039525689188909,0.00868196346972717,0.013846756131239,0.00836358431713187,0.00796133608658525,0.0199068593635274,0.0223329031974213,0.0170263811277871,0.0164063551918798
"1731","2",0,0,0.0507511778314345,0.0105650435918483,0.0499510623986495,0,0.0665391402063042,0.0208734542758466,0.0499435196500436,0.0102139607843137,0.000886470446279005,0,0.065166370701662,0.000320148352049895,0.0483930144120386,0.0130318965282606,0.00860369011981051,0.0320003649347076,0.0690573010422792,0.0219572599342326,0.0170233266981053,0.0112153705629538,0.059730387941333,0,0.0360819922138336,0.0215372576984355,0.0184221062264599,0.0422013166780516,0.00230671288902468,0.00325829208497156,0.00721280058939441,0.000843003651635322,0.0554787684987582,0.0850871752426722,0.00890890109841682,0.0351020430289113,0,0,0.0310830029842723,0.0109554073932882,0.0599127404302428,0,0,0,0.0156209676076818,0.0321043717146803,0,0,0,0,5.51319580768175e-05,0.00354456322177853,0,0
"1732","2",0.0223015642709284,0.00990794886898652,0,0.0606066017177982,0.05,0,0.0396570139299519,0.0270597677924759,0.0193724888080631,0.0294115691646192,0.000779225411085263,0.0303991387181202,0.0370863332944741,0.000878741986740193,0.0371679012474016,0.0211709587809926,0.00854861014934135,0.0376516712290628,0.00194841153848232,0.0708014735219022,0.00171615084319729,0,0.0615910707239001,0,0.00718322166882905,0.0169103551842167,0.0171159406820514,0.0137703629832943,0.0176468276489273,0.00939577690833904,0.0068559705086145,0.00929671924222917,0.0199636075516462,0.00212491442640464,0.0159637815661123,0.00366824477241134,0,0.0219263508692654,0.0255896499814089,0,0.06,0,0.00764152004070654,0.0141849797813854,0.0434115553199836,0.0128512310430782,0.0021559805465054,0.0109669372915452,0.0121159650955373,0.0110875658087555,0.00987876184990148,0.0187907237450003,0.00940975758908776,0.00248263642521721
"1733","2",0.0185739287283204,0.00863741489624187,0.0263084679901164,0.0342513043738906,0.0327129295401254,0.0126176183088562,0.0319546242574072,0.010344518266908,0.0291483516735357,0.0171720026333889,0.0241996607442015,0.015528546623018,0.0588134422660985,0.0176854690035905,0.023416330829845,0.0050943219196848,0,0.00422033906138309,0.026844040491668,0.0243015110110234,0.0255035509968426,0.00109656864774041,0.036837215464491,0.0128060980772712,0.0403563551449896,0.00853379051110159,0.0254758283084556,0.0301221254287893,0.00539543252342871,0.0121617079772061,0.00911987191997081,0,0.0241919528085894,0.0069933239611821,0.00383406938646504,0.00836714328439068,0.0106294941903024,0.024675351357752,0.000615591148915612,0.0102047332027917,0.0201469985813375,0.0295921583396416,0.00812198604541011,0.00627681013754588,0.00853569117557164,0.0266291615873417,0.0272315035461552,0.0169272704473104,0,0.0621250496711473,0.0118426484511962,0,0,0
"1734","2",0.000145598389167761,0,0,0.0107208224883758,0.00582422693975993,5.80808612015048e-05,0.00219009204634001,4.82392052572819e-05,0.00461488773926911,0.00500182911807158,0,0.000748330686591783,0.000313325390064928,4.62686686243581e-05,0.00704547076917508,0.00426168938275075,0.00076847136565125,0.000299558047247404,6.88280168359971e-05,0.00192678200369059,0.00103423583080974,0.00069164793762435,0.0107409170657377,0,0.00199531571083846,0.00437980155701964,0.00517657991733214,0.00366403704540948,0.000764557033581892,0.000730421111432267,0.000827090715012795,0.000923761733038052,0.00322210288539774,0.00624132304334172,0.010163889283953,0.00817125979853525,0.0127030472862312,0.00574093561324417,0.0237324958082836,0.0413851271792499,0.0409810372104181,0.0226132142724335,0.0115028394908623,0,0.0543919992149374,0.0277624563862506,0.00312075093089896,0.0151751393808928,0.023057021154191,0.0100407597235944,0.0240431065544639,0.0489644942917788,0.00476256905881289,0.0235831663835029
"1735","2",0,0,0.00196980662948939,0.0614513647786271,0.0260513742208519,0.0300386063145751,0.0140822648801744,0.0109534183022126,0.0302445267752061,0.0186712649398525,0.00121491288114595,0.00213811096722875,0.00425040842839549,0.00756518407338198,0.0304927555455181,0.00165569829922625,0.000927044623139589,0.00273288574916042,0.00964462425335021,0,0,0,0.059512347213696,0.0137648831358917,0.0375966309106827,0.0104818633583772,0.015561563848815,0.00269763854275882,0.00149473822897745,0.0173433914316158,0.00991663242315281,0.0129345873524871,0,0.000517907574491772,0.0028463320446373,0.0113780577656877,0,0.00203853482362351,0.00588671572214224,0.00534974547403597,0.0267622596392159,0.0122993871556152,0.0135049759735652,0.00676567853838442,0.00841277154043909,0.00589183251712095,0.00764365513265981,0.0146390359209161,0.00252062582239254,0.00853435763545976,0.00299661162804229,0.0147821304288901,0.0103792251430568,0.00454143452106274
"1736","2",0.000684646852405792,0.0629305827046249,0.0307481119875844,0.0206066017177982,0.05,0,0.0027775594882184,0.0357739902692195,0.0176564904253853,0.0156913039841419,0.0279874758556674,0.00386564397665942,0.00331940444260714,0.0196276747513799,0.0196203086862244,0.00973835766449675,0.00396935990048269,0.0106426964885515,0.00617998102877683,0.0792511470266215,0.00213645228692638,0,0.06,0,0.0108249236902232,0.0200126028585146,0.00613210757145286,0.00727402500558212,0.013863319996945,0.0107930989134476,0.0113364359102611,0.00821169752508832,0.00952588068124126,0.0128766395982508,0.00625218113198016,0.00570933937422699,0.00918097864090632,0.0690419724515668,0.00094975122549573,0,0.0586283232267463,0,0.0118654432241235,0.0258540358377619,0.0020733607904825,0.00203484266691981,0.00241823069425052,0.00900271974096805,0,0.00631803898768713,0.00691181869961286,0.0149396207845134,0.0236260119833811,0.0135123523625953
"1737","2",0.0169658090679808,0.0453097261076037,0.0173567092946936,0.0330557132305901,0.0617154269850272,0,0.0099884342346098,0.00624644123232218,0.0102606051129632,0.0235027940814636,0.00154005527472124,0.0364188619501635,0.00144026875882243,0.000791499669813258,0.0143439192233886,0.0431852809759945,0.0170533762783297,0.00412466817326877,0.0704649708390546,0.0138501584008744,0.00205331537833596,0.00647193374871258,0.0342488340150105,0.0102064809695276,0.0129527188785325,0,0.0179004239260827,0.00750122789007952,0.00275779196638837,0.0241561019329765,0.0510504629936239,0.00832018058067896,0.00308790780268447,0.00445366075177063,0.00306643255923407,0.0321193910185628,0.00778962896450098,0.0178383039730887,0.0139306124225299,0.0323009669629971,0.0234077311106102,0.00152343588759928,0.0017454350625742,0.00322923252277063,0.042760576913118,0.00695066362160528,0.000788575005452981,0.0010965120298346,0.00238911208969448,0.00173461841362336,0.0424786035408632,0.0288861839428157,0.011147322170575,0.00590591997239691
"1738","2",0.00133241508779784,0.00224046772786967,0.0135041938931958,0.025174962301028,0.0319187499782081,0.000144391711611305,0.00207362436647448,0.00672124763574139,0.0247687911131659,0.0107067133967952,0.00079376228239367,0.00145916042601062,0.00784620535918647,0.00648861719296701,0.0171911542059031,0.0175864166599059,0.00270746064471341,0.000778267408862403,0.0183000248714897,0.0239495640822601,0.00262137946569857,0.00617505306870542,0.0472157561189223,0.00036859216965735,0.0285412492308159,0.00783332100869058,0.0147607353634415,0.000767943246386371,0,0.031014290648208,0.018606075880681,0.00213357627877765,0.00129518256197686,0.00526723191450886,0.00692964007727428,0.017132381637792,0.00154019798062631,0.0268378570765303,0.00846065934999673,0,0.038718579597057,0.0110189835040417,0.0140272304736603,0.00202679477214489,0.00877354598521221,0.0446746956887475,0,0.000640417761854092,0.00718413259422141,0.000715302429127438,0.0104473878721475,0.0256884898451382,0,0.00341068321230304
"1741","2",0.00735676715042077,0.00820319556772228,0.0210345876034316,0.00920338249849151,0.0206069774132276,0.000200947247059153,0.0155031802722097,0.0053866906176768,0.0165515176212105,0.0199976384785744,0.00901954699208828,0.0184918044378054,0.0195931163683666,0,0.0252798713417645,0.0372894104334266,0.00850360473229814,0.0109286992650122,0.00564379067982362,0.00539180138010192,0.0163258163277743,0.00865311686279817,0.0387655393945316,0.0112206256339551,0.000444216191659764,0.00432006228622999,0.0415365405351269,0.0228844286429768,0.00294974038061961,0.00230479126175436,0.0133513182468266,0.0105676084798396,0.0235751524386524,0.0182348254766208,0.0220890745806341,0.0141525813781659,0.00446863235836294,0.00450811708642793,0.00239079966517669,0.0065615079275372,0.0338112977869613,0.0179002064145789,0.0281194576409412,0.00316620511579343,0.010736516125313,0.0105440575864803,0.00793245133164864,0.0253734389962534,0.00890305025842389,0.00404429654823572,0.0117036036363229,0.00311366128666562,0.00475249530845791,0.0245872459850013
"1742","2",0.00201224406318655,0.00695040702870312,0.0310102426518926,0.0343180271947804,0.0531062319920365,0.000140414861417723,0.0129589536325416,0.0125285166737121,0.0569298191109247,0.000502092879225101,0.000911720363862256,0.000774567328739893,0.0179724021654685,0.0098774783217258,0.033085402365357,0.0159727416404312,0.00261608022550023,0.0125993347104681,0.00481739003599796,0.00289867129641811,0.000413390557571397,0.00214068127604329,0.0613814557648779,0.00301217912218553,0.0129434177183178,0.0562078462931717,0.00935889312298774,0.000538075399935514,0.000832233514397184,0,0.00510196988835119,0.00114758213828335,0.0123802966308013,0.0213637512291454,0.0335136286488502,0.011822974241899,0.00071267275269217,0.00489440752428791,0.00553173844752453,0.000490480406736643,0.06,0.00144650105921101,0.00275294223355748,0.0185789471413366,0.0162075135466088,0.00890845597660105,0.00351828868002771,0.00166179371172551,0.00330316326728179,0.00781488385688951,0.0120572865626338,0.030567833749719,0.0237619746231074,0
"1744","2",0.00362550621488463,0.0358461814228195,0.0172964083407938,0.0167028411021263,0.0318828447259893,0.000945071498899251,0.00957995967554966,0.00071276870518725,0.00434953589739269,0.0304845616658793,0.0249040812331881,0.00568701484735518,0.00551335165424782,0.00775076730846707,0.0238062046015886,0.0152373900821901,0.0139568076838819,0.00185303700881701,0.0201797324853134,0.0113063209283907,0.0117299951108486,0.0198273734742366,0.0406304593984802,0,0.0118911554092469,0.00551077715933105,0.0274948839945447,0.0176832058817196,0.00235462841372541,0.00650805734937412,0.00187168152630782,0.000274985735573709,0.00803841166984333,0.00582426890627561,0.0229556663760348,0.00528394694943664,0.000172996146517205,0.000686976366715164,8.84249739239347e-05,0,0.0403928443905496,0.000498457767952649,0.00531255986170105,0.0131332717508299,0.0174711314547415,0.00392242118141698,0,0.000248041309082875,0,0.00116253529992524,0.000334444912605397,0.00649015021059164,0.014951378391614,0.00197197218060888
"1746","2",0.0034589074224369,0.000767378862794042,0.0315905344515959,0.0299987255752692,0.0424618070313039,0.00303231114937251,0.00471619365590084,0.014999426677022,0.027927272485641,0.0317477843916961,0.0116443434433276,0.0081094493542445,0.00829946609255604,0.0077621805020268,0.0410520624205826,0.0192837861149935,0.00313870034594244,0.00585152379791239,0.0101891192406372,0.00829744183710032,0.00406978075611883,0.00190107212206691,0.0510833120037616,0.000476402642704206,0.0739500578565579,0.0209116880985477,0.0179542253540245,0.00182764794023453,0.0157798499383902,0.00590825876423061,0.0361418407671268,0.00644096119294161,0.0233830450278578,0.0373995327909288,0.0277943556173205,0.0285595251646021,0.00850591165612791,0.000715913374805352,0.0035946025285009,0.00377934921788553,0.0442347936854834,0.00479652873881055,0.0104265604023647,0.0399179488574827,0.0217388595475296,0.0170706898344934,0,0.00323435953258837,0.0037922833450153,0.00044549214380289,0,0,0.0474753414137792,0.029576217934485
"1747","2",0.0380801804640642,0.00282865507091326,0.0281167301145089,0.0295650023069744,0.0392170188033575,0.000574999167791091,0.0169072145555528,0.010064080275558,0.0208295732508739,0.0420636127237247,0.00637909487579357,0.0457481489263702,0.00579549809669119,0.00495866805988739,0.0537709346902762,0.00993350792597224,0.00978009425759234,0.0249017873411565,0.00994881478561382,0.00976166937564524,0.00605983190537437,0.000424545534603284,0.0339241741842017,0.00209614625119873,0.00337218646757583,0.00444658099229754,0.00521092892227333,0.0126385913693078,0.0103295740284643,0.0304790481232667,0.0193707601542255,0.00553987828165774,0.0118054427165872,0.0210578234166265,0.00955632925623286,0.0331019290177341,0.00193220689001548,0.00230102406054406,0.0169961062806841,0.00337779203973713,0.0331428872720415,0.0125809658631746,0.00572517796779961,0.0146051073129973,0.0101721640352281,0.00795473132501525,0.00514276422450079,0.00637188210579542,0.00424410897609295,0.000226502568163897,0.00250988086288557,0.0232648772511653,0.0417792856544286,0.00609228438471989
"1748","2",0,0,0,0.0545884825559633,0.048600165253186,0,0.0185360465302376,0.0166483310489942,0.0283825772037699,0.0281335472807534,0.00419338783280931,0.00423593340374788,0.0128420063795475,0.0102701442896236,0.0260247289421607,0.0227385240599359,0.02511540200046,0.00885572659114075,0.00051879058693861,0.000269242124286798,0.00181964614396484,0.00595913795443343,0.0573718097193087,0.000374586018324371,0.0180098251034605,0.0441462493874468,0.00787155178123735,0.00156502041722548,0,0.000953883468082631,0.0123770146741587,0.00248525261175934,0.0104636528859995,0.00466354549053277,0.0543516310774604,0.00305548117881733,0.00145817574812912,0.000621415104121106,0.000132932015974992,2.88668475345402e-05,0.0584801443400653,0.000540237013455842,0.00723228714449854,0.022924115966442,0.0237322296081177,0.00926353673793714,0.00226699434330125,0.00108429976261864,5.02355027440468e-05,0.0035938058786683,0.0119822628188625,0.0238074944778677,0.0211088918030692,0.00102023976626451
"1749","2",0,0.00975020148686748,0.00106005148298048,0.044627588620407,0.0177377869068289,0.000409713495980943,0.0149270603434447,0.00341586637055454,0.0200706501820804,0.033434767451644,0.0133622274561385,0.0398254747001637,0.0260167557958651,0.000913664393142268,0.0321428668921237,0.0161027532064182,0.000131088917696356,0.0412239412578412,0.00195490785685981,0.0320526078796077,0.00126516484758953,0.00454349938454823,0.0637734557503986,0,0.0121481454056221,0.0327875109654805,0.000314404857499205,0.013131999203747,0.0149843196713263,0.00617485503754556,0.00286922558560885,0.00169755685243752,0.00237679874297839,0.00178730703371161,0.012053639953192,0.00734469814164644,0.00145838228665031,0.0128585865680755,0.00694494890123405,0,0.0463613976565608,0.02180342002931,0,0.00690399424144969,0.0299146749334723,0.0273186875618535,0.0104156963402155,0.00537720990825392,0,0.00541686336594993,0.0203221321542591,0.0182106823126379,0.00241774146105415,0
"1750","2",0.00268657537203054,0.00176161086524364,0.0260975165917828,0.012455443050267,0.00872175547725968,0.000848054211567449,0.00139553223435712,0.00132253056748976,0.0114027609025149,0.0339040398573974,0.0398273899305953,0,0.00045780205011089,0.00905057987297943,0.0314440116389674,0.00796114298021844,0,0.000891951247956198,0.0110861738010579,0.0136691763153147,0.00864833973047596,0.0206109902740863,0.0358871728963737,0.0133025744490621,0.0142733862241935,0.0318516085729009,0.0197049209368851,0.00620006199364175,0.00997852862184842,0.0116598749410787,0.0306155234107372,0.00628423715841613,0.00129605116679023,0,0,0.0277843494499887,0.025726779694345,0.0323635190781294,0,0,0.0295011967640926,0.011125544841247,0.00193066845573501,0.00159434261727644,0.0162433253625988,0.0023367961802354,0.0357331354196651,0.0230473437928325,0.00604613953705007,0.00541061110598153,0.046730043408999,0.0136259905558531,0.000547344377966343,0.00223067882148574
"1751","2",0.0426874208323973,0.00684537122200593,0.0213388707589999,0.0382293781775983,0.038593786219777,0.017299564250951,0.0336622012642748,5.35522566091531e-05,0.0118637879822359,0.0496025744270742,0.00312491703861324,0.0438410178598782,0.0132077179028292,0.0264463587492102,0.0353187949036254,0.0154004279156856,0.00211250862887437,0.0317065744593586,0.0125788486570983,0.0133639679056525,0.0532382611093287,0,0.0475454894408828,0.000489597659966703,0.00593944692295358,0.0095624109141577,0.0354147447494304,0.0141295428418864,0.00359302761681581,0.00402821020665442,0.00340869089962205,0.00997381253863459,0.00555682870857516,0.00776524563016539,0.0316691128604765,0.00899265502082971,0.0129623712439814,0.0131341455959198,0.0329209297346164,0.0014219772046392,0.0564030772609679,0,0.0154953104776059,0.02400467904085,0.0404825710571584,0.00784734701495207,0.0117726230161813,0.0106326333893069,0.00511892120146537,0.00474698956492141,0.0148555312402977,0.00737562133539492,0.0416744571800095,0.0107166546132387
